x,y
tensor(10.0678),tensor(-3.0893)
tensor(0.3393),tensor(1.2184)
tensor(13.2660),tensor(-3.8473)
tensor(7.7804),tensor(-2.3874)
tensor(0.1326),tensor(0.4764)
tensor(15.9146),tensor(-4.2340)
tensor(1.0803),tensor(5.9895)
tensor(0.4610),tensor(1.0076)
tensor(1.0721),tensor(0.5971)
tensor(7.9924),tensor(-2.4525)
tensor(1.7684),tensor(0.5356)
tensor(10.2710),tensor(-1.6136)
tensor(0.3041),tensor(1.0921)
tensor(13.0110),tensor(-3.7734)
tensor(0.3384),tensor(0.7398)
tensor(0.4622),tensor(1.6274)
tensor(3.9413),tensor(-0.5108)
tensor(0.5823),tensor(1.2729)
tensor(13.2592),tensor(-3.8454)
tensor(0.1306),tensor(0.4691)
tensor(0.5234),tensor(1.3804)
tensor(0.6246),tensor(3.4630)
tensor(6.2637),tensor(-1.9786)
tensor(0.0585),tensor(0.2101)
tensor(0.1975),tensor(0.4317)
tensor(1.0771),tensor(5.9716)
tensor(0.9156),tensor(2.5244)
tensor(0.0306),tensor(0.0790)
tensor(6.3283),tensor(-1.9990)
tensor(0.5546),tensor(0.5309)
tensor(21.3450),tensor(-8.4799)
tensor(11.8691),tensor(-3.4422)
tensor(0.7699),tensor(4.2685)
tensor(0.4643),tensor(1.2247)
tensor(0.6866),tensor(1.8932)
tensor(0.0132),tensor(0.0351)
tensor(13.0519),tensor(-3.7853)
tensor(7.3268),tensor(-2.2482)
tensor(0.0588),tensor(0.2113)
tensor(0.9050),tensor(5.0176)
tensor(11.0187),tensor(-4.7961)
tensor(0.0130),tensor(0.0344)
tensor(0.0520),tensor(-0.0150)
tensor(2.5038),tensor(-0.3245)
tensor(0.0517),tensor(0.1858)
tensor(1.0197),tensor(2.8116)
tensor(0.4323),tensor(0.7661)
tensor(0.4870),tensor(1.7489)
tensor(0.9417),tensor(2.5963)
tensor(5.9819),tensor(2.7301)
tensor(18.8075),tensor(-5.0036)
tensor(0.0951),tensor(-0.0275)
tensor(3.1601),tensor(-0.4095)
tensor(0.8638),tensor(3.0414)
tensor(0.2530),tensor(1.4025)
tensor(10.4296),tensor(-3.0248)
tensor(15.5903),tensor(-4.1477)
tensor(0.3352),tensor(0.8840)
tensor(0.1838),tensor(0.0557)
tensor(0.6519),tensor(0.6242)
tensor(10.3833),tensor(-3.0113)
tensor(0.4544),tensor(0.8052)
tensor(0.5443),tensor(0.5211)
tensor(6.8813),tensor(-2.1115)
tensor(0.2315),tensor(1.2833)
tensor(0.5371),tensor(1.4167)
tensor(0.0628),tensor(0.2254)
tensor(9.8774),tensor(-2.8646)
tensor(10.8693),tensor(-3.1523)
tensor(0.5553),tensor(1.2139)
tensor(14.0482),tensor(-4.0742)
tensor(23.2718),tensor(-6.5820)
tensor(13.2896),tensor(-3.8542)
tensor(0.0087),tensor(0.0231)
tensor(1.0360),tensor(5.7435)
tensor(1.0911),tensor(0.6078)
tensor(0.6339),tensor(2.2320)
tensor(0.0120),tensor(0.0319)
tensor(17.5545),tensor(-4.6703)
tensor(0.4264),tensor(0.7556)
tensor(0.5424),tensor(0.9613)
tensor(1.4948),tensor(0.4527)
tensor(0.3046),tensor(0.2916)
tensor(1.2789),tensor(4.5927)
tensor(4.3848),tensor(2.0012)
tensor(19.7082),tensor(-5.2432)
tensor(0.1920),tensor(0.0581)
tensor(0.2853),tensor(1.0246)
tensor(0.1227),tensor(0.4405)
tensor(0.8867),tensor(3.1843)
tensor(0.2272),tensor(1.2598)
tensor(1.6515),tensor(0.5002)
tensor(22.8437),tensor(-6.4609)
tensor(1.1090),tensor(3.9827)
tensor(1.2130),tensor(3.3443)
tensor(0.0711),tensor(0.1836)
tensor(0.3631),tensor(2.0132)
tensor(0.0632),tensor(0.2270)
tensor(20.9066),tensor(-8.3057)
tensor(0.4093),tensor(0.8947)
tensor(0.3504),tensor(0.3354)
tensor(0.2427),tensor(0.5306)
tensor(7.4397),tensor(3.3954)
tensor(2.9901),tensor(1.3647)
tensor(0.0051),tensor(0.0135)
tensor(0.0084),tensor(0.0222)
tensor(0.4189),tensor(1.4752)
tensor(0.7354),tensor(4.0774)
tensor(0.2812),tensor(1.0479)
tensor(23.3138),tensor(-6.5939)
tensor(0.6678),tensor(1.7614)
tensor(0.4900),tensor(1.7254)
tensor(3.9803),tensor(1.8166)
tensor(23.1132),tensor(-6.5372)
tensor(0.5761),tensor(1.0210)
tensor(15.2175),tensor(-4.4133)
tensor(0.1666),tensor(0.5984)
tensor(1.1313),tensor(6.2721)
tensor(1.4810),tensor(0.4485)
tensor(18.6339),tensor(-4.9574)
tensor(23.1241),tensor(-6.5402)
tensor(0.3149),tensor(1.7459)
tensor(2.0414),tensor(0.9317)
tensor(23.4312),tensor(-6.6271)
tensor(9.9605),tensor(-2.8887)
tensor(15.7812),tensor(-4.1985)
tensor(0.0902),tensor(0.2328)
tensor(0.1454),tensor(0.5221)
tensor(1.1080),tensor(3.0550)
tensor(0.0852),tensor(0.3058)
tensor(9.7645),tensor(4.4565)
tensor(4.1539),tensor(-1.7798)
tensor(5.6543),tensor(-1.7861)
tensor(8.7806),tensor(-2.6943)
tensor(9.8481),tensor(-3.0219)
tensor(9.7858),tensor(-2.8380)
tensor(6.9406),tensor(-2.1297)
tensor(0.0191),tensor(0.0494)
tensor(13.9430),tensor(-4.0437)
tensor(22.8990),tensor(-6.4766)
tensor(5.5459),tensor(-1.7519)
tensor(0.5444),tensor(0.5212)
tensor(1.0486),tensor(2.8911)
tensor(2.2026),tensor(1.0053)
tensor(0.7879),tensor(2.1724)
tensor(0.1287),tensor(0.4620)
tensor(15.7304),tensor(-6.8469)
tensor(1.0268),tensor(0.3110)
tensor(8.9821),tensor(4.0994)
tensor(0.7879),tensor(1.3962)
tensor(0.6825),tensor(2.4032)
tensor(4.2782),tensor(-1.8330)
tensor(0.4605),tensor(0.8160)
tensor(0.9566),tensor(-0.1240)
tensor(9.3201),tensor(4.2537)
tensor(0.1801),tensor(0.0545)
tensor(0.0516),tensor(0.1852)
tensor(5.8016),tensor(-1.8326)
tensor(2.2074),tensor(-0.9458)
tensor(6.7034),tensor(-2.0569)
tensor(9.0722),tensor(4.1405)
tensor(1.4927),tensor(0.4520)
tensor(8.3230),tensor(3.7986)
tensor(4.7730),tensor(2.1784)
tensor(5.8478),tensor(-1.8472)
tensor(2.0211),tensor(-0.8659)
tensor(0.5240),tensor(2.9054)
tensor(0.0376),tensor(0.0970)
tensor(22.7024),tensor(-6.4210)
tensor(0.4151),tensor(1.0949)
tensor(0.2969),tensor(0.2842)
tensor(6.0481),tensor(-1.9105)
tensor(17.6222),tensor(-4.6883)
tensor(0.0549),tensor(0.1971)
tensor(1.8025),tensor(0.5459)
tensor(1.4243),tensor(7.0733)
tensor(0.5184),tensor(0.9187)
tensor(0.3401),tensor(0.8972)
tensor(0.0842),tensor(-0.0243)
tensor(9.8690),tensor(-2.8622)
tensor(6.2828),tensor(-0.9871)
tensor(0.0933),tensor(0.2407)
tensor(0.7172),tensor(-0.0929)
tensor(21.3601),tensor(-8.4859)
tensor(20.7524),tensor(-6.1888)
tensor(0.5949),tensor(1.3004)
tensor(7.5500),tensor(3.4458)
tensor(0.6093),tensor(1.0798)
tensor(6.5473),tensor(-1.0286)
tensor(0.0653),tensor(0.1687)
tensor(4.6969),tensor(-0.7379)
tensor(5.8478),tensor(-1.8472)
tensor(21.8266),tensor(-6.1733)
tensor(0.2549),tensor(1.4134)
tensor(0.0516),tensor(0.1332)
tensor(0.0175),tensor(0.0451)
tensor(23.6010),tensor(-6.6751)
tensor(0.2968),tensor(1.6455)
tensor(7.0368),tensor(-2.1592)
tensor(0.0206),tensor(0.0532)
tensor(0.7437),tensor(4.1231)
tensor(0.4780),tensor(1.0449)
tensor(0.7007),tensor(3.8850)
tensor(7.6044),tensor(-2.3334)
tensor(1.1718),tensor(3.2309)
tensor(0.0217),tensor(0.0560)
tensor(1.0835),tensor(-0.6198)
tensor(1.6466),tensor(0.9171)
tensor(7.6199),tensor(3.4777)
tensor(0.4085),tensor(1.4383)
tensor(12.7221),tensor(-3.6896)
tensor(7.5258),tensor(3.4347)
tensor(11.6713),tensor(-3.3849)
tensor(7.9034),tensor(3.6071)
tensor(1.9904),tensor(7.1479)
tensor(4.3682),tensor(1.9936)
tensor(0.3958),tensor(1.4214)
tensor(0.2464),tensor(0.5386)
tensor(0.2869),tensor(0.7771)
tensor(9.9827),tensor(-2.8951)
tensor(0.9015),tensor(-0.5157)
tensor(0.5238),tensor(1.3815)
tensor(0.5411),tensor(1.1827)
tensor(0.8027),tensor(0.2431)
tensor(1.6820),tensor(0.5094)
tensor(0.2414),tensor(0.5277)
tensor(2.4089),tensor(-0.3122)
tensor(20.7089),tensor(-8.2272)
tensor(0.7766),tensor(1.3763)
tensor(0.3635),tensor(1.3053)
tensor(0.0564),tensor(0.2026)
tensor(0.5356),tensor(0.5127)
tensor(3.4358),tensor(-1.4721)
tensor(0.1477),tensor(0.5305)
tensor(0.0342),tensor(0.0884)
tensor(9.1524),tensor(4.1771)
tensor(0.2664),tensor(0.9382)
tensor(1.0555),tensor(2.9103)
tensor(0.1329),tensor(-0.0760)
tensor(0.5312),tensor(1.9077)
tensor(0.5813),tensor(3.2230)
tensor(0.0780),tensor(-0.0225)
tensor(0.0519),tensor(-0.0056)
tensor(0.2654),tensor(0.7189)
tensor(0.7203),tensor(1.9860)
tensor(1.7465),tensor(6.2720)
tensor(0.6796),tensor(-0.0881)
tensor(0.8456),tensor(2.3314)
tensor(0.1258),tensor(-0.0720)
tensor(0.4725),tensor(1.6639)
tensor(0.0256),tensor(0.0661)
tensor(0.8601),tensor(3.0284)
tensor(0.2355),tensor(1.3054)
tensor(6.3080),tensor(-0.9910)
tensor(8.1583),tensor(-1.2817)
tensor(0.6790),tensor(0.3782)
tensor(1.8640),tensor(0.5645)
tensor(8.4959),tensor(3.8775)
tensor(0.9339),tensor(2.5748)
tensor(22.4807),tensor(-6.3583)
tensor(0.6946),tensor(2.4942)
tensor(9.1090),tensor(4.1573)
tensor(0.3871),tensor(1.0211)
tensor(21.2781),tensor(-6.3456)
tensor(0.6279),tensor(0.1902)
tensor(0.9739),tensor(-0.1262)
tensor(0.6883),tensor(2.4718)
tensor(1.9079),tensor(0.5778)
tensor(0.7355),tensor(4.0776)
tensor(0.0336),tensor(0.0866)
tensor(20.3081),tensor(-6.0563)
tensor(0.6670),tensor(2.3485)
tensor(0.0742),tensor(0.2665)
tensor(0.6906),tensor(1.2240)
tensor(11.1835),tensor(-4.8678)
tensor(0.3519),tensor(0.7693)
tensor(9.4811),tensor(-1.4895)
tensor(0.4893),tensor(1.7571)
tensor(0.6095),tensor(2.1460)
tensor(15.2829),tensor(-6.6522)
tensor(0.7640),tensor(1.3539)
tensor(6.9422),tensor(-2.1302)
tensor(9.7940),tensor(-4.2630)
tensor(0.2074),tensor(0.7446)
tensor(0.7356),tensor(2.5901)
tensor(13.6323),tensor(-3.9536)
tensor(0.4063),tensor(0.1230)
tensor(0.3045),tensor(0.0922)
tensor(22.9972),tensor(-6.5044)
tensor(0.3265),tensor(1.1726)
tensor(0.7718),tensor(4.2791)
tensor(10.3579),tensor(-3.0040)
tensor(0.7609),tensor(-0.4353)
tensor(0.0805),tensor(0.2890)
tensor(22.5571),tensor(-6.3799)
tensor(0.5070),tensor(2.8106)
tensor(0.4129),tensor(1.4827)
tensor(0.9223),tensor(5.1137)
tensor(0.5173),tensor(2.8678)
tensor(11.4238),tensor(-4.9724)
tensor(0.6515),tensor(2.2942)
tensor(0.6536),tensor(2.3014)
tensor(0.3267),tensor(0.3128)
tensor(1.0753),tensor(5.9616)
tensor(7.4279),tensor(-2.2793)
tensor(0.7543),tensor(4.1821)
tensor(0.3355),tensor(0.1016)
tensor(8.6185),tensor(3.9334)
tensor(0.1230),tensor(0.3174)
tensor(12.2484),tensor(-3.5522)
tensor(0.0212),tensor(0.0548)
tensor(0.7746),tensor(4.2944)
tensor(1.1273),tensor(6.2501)
tensor(5.2526),tensor(-1.6592)
tensor(0.4204),tensor(0.4024)
tensor(0.7273),tensor(4.0321)
tensor(7.6698),tensor(3.5004)
tensor(0.0102),tensor(0.0269)
tensor(0.0636),tensor(0.1642)
tensor(0.2787),tensor(0.7547)
tensor(0.3402),tensor(0.7435)
tensor(11.5095),tensor(-3.3379)
tensor(0.5768),tensor(0.5522)
tensor(0.8572),tensor(3.0782)
tensor(4.7688),tensor(2.1765)
tensor(0.6564),tensor(0.6284)
tensor(0.5766),tensor(1.5208)
tensor(8.3216),tensor(-2.5535)
tensor(0.0556),tensor(0.1998)
tensor(10.7667),tensor(-3.1225)
tensor(0.6512),tensor(0.6235)
tensor(0.4174),tensor(1.4698)
tensor(0.2143),tensor(0.4684)
tensor(15.2554),tensor(-4.4243)
tensor(7.0050),tensor(-1.1005)
tensor(0.7173),tensor(1.9778)
tensor(0.4508),tensor(0.7989)
tensor(3.8771),tensor(1.7695)
tensor(3.2031),tensor(1.4619)
tensor(0.7255),tensor(2.0002)
tensor(0.8880),tensor(4.9233)
tensor(0.5863),tensor(3.2506)
tensor(0.2767),tensor(0.2649)
tensor(0.1253),tensor(0.4500)
tensor(0.1212),tensor(0.3130)
tensor(0.6492),tensor(-0.0936)
tensor(0.0128),tensor(0.0338)
tensor(22.4202),tensor(-6.3412)
tensor(17.4724),tensor(-4.6484)
tensor(0.0566),tensor(0.2034)
tensor(1.1135),tensor(6.1734)
tensor(9.3356),tensor(4.2607)
tensor(5.2738),tensor(-1.6659)
tensor(1.4085),tensor(6.9945)
tensor(0.5006),tensor(1.0944)
tensor(6.3465),tensor(-2.0048)
tensor(17.4165),tensor(-6.9192)
tensor(0.9378),tensor(5.1993)
tensor(0.6757),tensor(3.7460)
tensor(0.0550),tensor(-0.0159)
tensor(0.2758),tensor(0.7470)
tensor(0.6836),tensor(1.2116)
tensor(0.6216),tensor(1.1016)
tensor(0.3645),tensor(1.2833)
tensor(0.4998),tensor(0.8857)
tensor(21.1715),tensor(-6.3138)
tensor(0.3731),tensor(0.9841)
tensor(1.2070),tensor(3.3279)
tensor(0.5038),tensor(0.8928)
tensor(1.4279),tensor(0.7954)
tensor(0.3951),tensor(0.8636)
tensor(15.6792),tensor(-6.8246)
tensor(0.0254),tensor(0.0655)
tensor(14.5607),tensor(-6.3378)
tensor(0.5783),tensor(2.0363)
tensor(17.9260),tensor(-7.1216)
tensor(0.6566),tensor(0.6287)
tensor(0.6197),tensor(-0.3545)
tensor(0.1558),tensor(0.0472)
tensor(0.0489),tensor(0.1758)
tensor(0.3078),tensor(-0.1761)
tensor(0.0900),tensor(0.3232)
tensor(0.0576),tensor(0.1486)
tensor(0.7494),tensor(2.6912)
tensor(0.6040),tensor(1.0704)
tensor(0.2455),tensor(0.2351)
tensor(7.2380),tensor(-2.2210)
tensor(8.0396),tensor(3.6693)
tensor(0.0062),tensor(0.0163)
tensor(0.0666),tensor(0.0174)
tensor(16.1853),tensor(-7.0450)
tensor(1.1040),tensor(3.0438)
tensor(12.5172),tensor(-3.6302)
tensor(19.0231),tensor(-7.5575)
tensor(8.7625),tensor(3.9992)
tensor(0.9794),tensor(2.7003)
tensor(0.2767),tensor(0.2649)
tensor(0.0325),tensor(0.0839)
tensor(10.0839),tensor(-3.0942)
tensor(0.3828),tensor(1.3480)
tensor(15.2576),tensor(-4.4250)
tensor(3.4677),tensor(1.5827)
tensor(0.0524),tensor(0.1883)
tensor(3.2996),tensor(1.5059)
tensor(0.8939),tensor(4.9557)
tensor(0.6582),tensor(3.6494)
tensor(0.0309),tensor(0.0799)
tensor(0.6211),tensor(-0.3553)
tensor(6.7763),tensor(-2.0793)
tensor(0.4406),tensor(1.1621)
tensor(7.4564),tensor(3.4030)
tensor(0.4346),tensor(0.9501)
tensor(0.4548),tensor(0.1377)
tensor(20.7660),tensor(-8.2499)
tensor(0.5971),tensor(1.5750)
tensor(0.1129),tensor(0.2914)
tensor(0.0871),tensor(0.3128)
tensor(0.8657),tensor(3.0483)
tensor(9.1163),tensor(4.1606)
tensor(0.7784),tensor(-0.4452)
tensor(2.1238),tensor(7.6268)
tensor(0.0546),tensor(-0.0059)
tensor(11.6397),tensor(-3.3757)
tensor(1.5399),tensor(0.4663)
tensor(1.0355),tensor(2.8551)
tensor(0.4615),tensor(1.6574)
tensor(1.6353),tensor(0.4952)
tensor(6.6321),tensor(3.0268)
tensor(0.5905),tensor(1.5576)
tensor(0.2694),tensor(0.9486)
tensor(6.7896),tensor(3.0987)
tensor(0.2258),tensor(1.2516)
tensor(20.8358),tensor(-8.2776)
tensor(0.7684),tensor(4.2604)
tensor(18.1196),tensor(-4.8206)
tensor(1.8146),tensor(0.5495)
tensor(0.2124),tensor(0.7478)
tensor(8.9072),tensor(4.0652)
tensor(0.5291),tensor(2.9336)
tensor(0.9064),tensor(2.4992)
tensor(0.1800),tensor(0.3934)
tensor(0.7655),tensor(4.2439)
tensor(0.9647),tensor(5.3483)
tensor(0.3421),tensor(1.2045)
tensor(0.5393),tensor(0.9557)
tensor(0.0251),tensor(0.0647)
tensor(5.5083),tensor(-1.7400)
tensor(14.7312),tensor(-4.2723)
tensor(11.1460),tensor(-3.2325)
tensor(23.5280),tensor(-6.6545)
tensor(12.3121),tensor(-3.5707)
tensor(0.7374),tensor(2.6481)
tensor(0.3476),tensor(1.2481)
tensor(0.7446),tensor(0.2255)
tensor(10.6956),tensor(-3.1019)
tensor(7.4093),tensor(3.3816)
tensor(0.0550),tensor(0.0143)
tensor(0.6547),tensor(3.6296)
tensor(17.6505),tensor(-7.0122)
tensor(1.8087),tensor(1.0074)
tensor(0.3027),tensor(1.0871)
tensor(0.2841),tensor(0.7696)
tensor(6.4657),tensor(-1.0158)
tensor(5.1610),tensor(-1.6303)
tensor(0.0172),tensor(0.0444)
tensor(1.4935),tensor(0.4523)
tensor(10.7967),tensor(-3.1312)
tensor(0.0695),tensor(0.2497)
tensor(23.2180),tensor(-6.5668)
tensor(0.4743),tensor(1.0367)
tensor(0.1404),tensor(0.5041)
tensor(11.8961),tensor(-3.4501)
tensor(1.7383),tensor(0.5264)
tensor(0.4533),tensor(0.9908)
tensor(0.7287),tensor(2.5657)
tensor(0.5381),tensor(1.9324)
tensor(4.4047),tensor(-1.8872)
tensor(9.5823),tensor(4.3733)
tensor(0.7315),tensor(2.6271)
tensor(10.1831),tensor(-2.9533)
tensor(11.0394),tensor(-3.2016)
tensor(2.6413),tensor(1.2055)
tensor(0.0533),tensor(0.1914)
tensor(21.3079),tensor(-6.3545)
tensor(5.2039),tensor(2.3750)
tensor(0.3397),tensor(0.8961)
tensor(1.0917),tensor(0.6081)
tensor(11.2556),tensor(-3.2643)
tensor(15.1703),tensor(-4.3996)
tensor(0.8174),tensor(2.2539)
tensor(0.0768),tensor(0.0200)
tensor(1.4294),tensor(7.0984)
tensor(0.2259),tensor(0.2677)
tensor(0.4406),tensor(1.1622)
tensor(0.6562),tensor(0.6282)
tensor(0.7294),tensor(4.0440)
tensor(0.3735),tensor(0.3576)
tensor(13.5887),tensor(-3.9409)
tensor(1.0770),tensor(3.8675)
tensor(1.0878),tensor(6.0311)
tensor(6.8664),tensor(3.1338)
tensor(0.7678),tensor(2.7035)
tensor(0.3287),tensor(1.1802)
tensor(14.1029),tensor(-4.0901)
tensor(14.9913),tensor(-6.5252)
tensor(9.0624),tensor(-2.7808)
tensor(0.4479),tensor(1.1815)
tensor(20.2663),tensor(-6.0439)
tensor(0.6433),tensor(1.1401)
tensor(0.9459),tensor(5.2442)
tensor(10.9360),tensor(-3.1716)
tensor(0.7037),tensor(0.3920)
tensor(23.6914),tensor(-6.7007)
tensor(4.2957),tensor(-0.5567)
tensor(10.6821),tensor(-3.0980)
tensor(6.0648),tensor(-1.9158)
tensor(0.0359),tensor(0.0927)
tensor(0.2755),tensor(0.6021)
tensor(0.3097),tensor(0.2965)
tensor(0.1065),tensor(0.3826)
tensor(4.4268),tensor(-0.5737)
tensor(0.4390),tensor(2.4336)
tensor(21.1973),tensor(-6.3215)
tensor(8.4724),tensor(3.8668)
tensor(0.4578),tensor(1.0007)
tensor(7.8510),tensor(-2.4091)
tensor(0.5917),tensor(1.2934)
tensor(1.4757),tensor(0.4469)
tensor(0.2084),tensor(0.0631)
tensor(0.1497),tensor(0.3273)
tensor(0.6563),tensor(3.6388)
tensor(0.5571),tensor(1.4695)
tensor(4.6279),tensor(2.1121)
tensor(0.0642),tensor(0.1657)
tensor(13.6466),tensor(-3.9577)
tensor(1.4779),tensor(0.4476)
tensor(0.2300),tensor(0.2726)
tensor(0.5472),tensor(0.9698)
tensor(0.5785),tensor(3.2073)
tensor(20.4932),tensor(-6.1115)
tensor(0.7200),tensor(1.2759)
tensor(1.4557),tensor(0.4408)
tensor(0.6510),tensor(0.6233)
tensor(0.0683),tensor(0.2454)
tensor(1.2177),tensor(4.3729)
tensor(14.6334),tensor(-4.2439)
tensor(0.2054),tensor(0.0622)
tensor(1.0206),tensor(5.6586)
tensor(0.4801),tensor(0.4596)
tensor(0.4798),tensor(0.8503)
tensor(0.5762),tensor(0.1745)
tensor(0.0092),tensor(0.0243)
tensor(1.0552),tensor(-0.1367)
tensor(4.0943),tensor(-1.7542)
tensor(7.6472),tensor(3.4902)
tensor(0.5179),tensor(-0.0747)
tensor(0.4451),tensor(2.4676)
tensor(0.9069),tensor(3.1934)
tensor(0.6556),tensor(0.6277)
tensor(6.2411),tensor(-1.9715)
tensor(0.6253),tensor(1.6493)
tensor(7.9144),tensor(3.6121)
tensor(5.5911),tensor(-1.7661)
tensor(7.0226),tensor(3.2051)
tensor(0.3845),tensor(0.8404)
tensor(8.1618),tensor(3.7250)
tensor(9.9341),tensor(-4.3240)
tensor(23.5696),tensor(-6.6663)
tensor(0.4210),tensor(1.1105)
tensor(6.2948),tensor(2.8729)
tensor(13.8717),tensor(-6.0379)
tensor(0.0657),tensor(0.1697)
tensor(0.6124),tensor(0.5863)
tensor(1.4910),tensor(0.4515)
tensor(23.5943),tensor(-6.6732)
tensor(0.3556),tensor(1.2769)
tensor(0.7281),tensor(1.2903)
tensor(0.3470),tensor(0.7586)
tensor(12.4434),tensor(-3.6088)
tensor(0.4230),tensor(1.1156)
tensor(7.2276),tensor(3.2986)
tensor(22.0137),tensor(-6.2262)
tensor(0.7500),tensor(2.0679)
tensor(0.2759),tensor(0.2641)
tensor(1.6444),tensor(0.4980)
tensor(1.6585),tensor(0.5023)
tensor(0.8002),tensor(1.4180)
tensor(11.7451),tensor(-5.1123)
tensor(0.7415),tensor(4.1111)
tensor(0.6198),tensor(-0.3545)
tensor(23.1423),tensor(-6.5454)
tensor(1.4341),tensor(0.7988)
tensor(21.2086),tensor(-6.3249)
tensor(17.3254),tensor(-6.8830)
tensor(6.8360),tensor(3.1199)
tensor(5.3875),tensor(-1.7018)
tensor(0.1189),tensor(0.3071)
tensor(0.1556),tensor(0.5586)
tensor(8.4694),tensor(-2.5988)
tensor(8.2314),tensor(-2.5258)
tensor(0.4305),tensor(0.7630)
tensor(0.0988),tensor(0.2550)
tensor(0.9244),tensor(2.5487)
tensor(5.0714),tensor(2.3146)
tensor(0.4983),tensor(0.4771)
tensor(0.8851),tensor(3.1784)
tensor(1.8812),tensor(0.5697)
tensor(1.6122),tensor(0.4883)
tensor(0.5826),tensor(1.2736)
tensor(20.4689),tensor(-8.1318)
tensor(0.8736),tensor(3.0762)
tensor(8.5400),tensor(3.8976)
tensor(1.1319),tensor(4.0649)
tensor(0.7769),tensor(2.1420)
tensor(15.3247),tensor(-6.6703)
tensor(0.0872),tensor(0.2250)
tensor(0.8397),tensor(0.2543)
tensor(0.4427),tensor(0.9678)
tensor(0.3782),tensor(0.9976)
tensor(0.0312),tensor(0.0805)
tensor(22.3331),tensor(-6.3165)
tensor(10.3128),tensor(-2.9909)
tensor(0.5802),tensor(1.5303)
tensor(0.0487),tensor(0.1750)
tensor(21.3439),tensor(-6.3652)
tensor(10.0059),tensor(-1.5720)
tensor(0.3460),tensor(0.9126)
tensor(11.5556),tensor(-3.3513)
tensor(0.7987),tensor(4.4283)
tensor(1.4776),tensor(0.4475)
tensor(0.4230),tensor(2.3455)
tensor(0.3723),tensor(0.9821)
tensor(0.0617),tensor(0.2214)
tensor(0.5961),tensor(3.3047)
tensor(16.1024),tensor(-4.2839)
tensor(14.6107),tensor(-6.3596)
tensor(8.6649),tensor(-2.6588)
tensor(0.0963),tensor(0.2487)
tensor(0.7477),tensor(2.6850)
tensor(0.7236),tensor(4.0119)
tensor(0.3525),tensor(0.7706)
tensor(2.4242),tensor(-1.0387)
tensor(13.0552),tensor(-3.7862)
tensor(0.0670),tensor(0.2406)
tensor(1.1924),tensor(4.2820)
tensor(14.6396),tensor(-4.2457)
tensor(0.8585),tensor(-0.4911)
tensor(3.5154),tensor(1.6044)
tensor(0.5614),tensor(0.9949)
tensor(1.2846),tensor(0.7155)
tensor(0.3800),tensor(1.0023)
tensor(0.0105),tensor(0.0279)
tensor(17.4433),tensor(-6.9298)
tensor(0.4598),tensor(1.0051)
tensor(0.7594),tensor(1.3457)
tensor(21.2048),tensor(-6.3237)
tensor(0.0045),tensor(0.0118)
tensor(23.7396),tensor(-6.7143)
tensor(19.0426),tensor(-7.5652)
tensor(0.6509),tensor(0.6232)
tensor(0.6773),tensor(1.2004)
tensor(0.7063),tensor(2.4868)
tensor(12.4438),tensor(-3.6089)
tensor(0.2915),tensor(0.6372)
tensor(0.0975),tensor(0.3501)
tensor(1.8639),tensor(6.6935)
tensor(13.0720),tensor(-5.6898)
tensor(0.2741),tensor(0.7423)
tensor(11.1262),tensor(-3.2268)
tensor(0.6326),tensor(0.6056)
tensor(2.2148),tensor(-0.2870)
tensor(0.1045),tensor(0.2698)
tensor(0.8778),tensor(4.8669)
tensor(0.7369),tensor(4.0857)
tensor(5.3814),tensor(-0.8454)
tensor(0.2243),tensor(-0.1283)
tensor(0.0958),tensor(0.2474)
tensor(0.0835),tensor(0.2999)
tensor(2.7191),tensor(-1.1650)
tensor(0.7308),tensor(0.2213)
tensor(23.0251),tensor(-6.5122)
tensor(9.6338),tensor(4.3968)
tensor(0.7295),tensor(4.0447)
tensor(2.5396),tensor(1.1591)
tensor(0.8098),tensor(1.4351)
tensor(5.5270),tensor(-0.8683)
tensor(0.0548),tensor(0.1969)
tensor(8.1809),tensor(3.7337)
tensor(0.2881),tensor(0.2759)
tensor(1.6651),tensor(0.5043)
tensor(20.2528),tensor(-6.0398)
tensor(0.5785),tensor(3.2072)
tensor(0.0593),tensor(0.1531)
tensor(12.7971),tensor(-5.5701)
tensor(0.3244),tensor(1.1424)
tensor(0.6273),tensor(-0.3588)
tensor(6.3809),tensor(-2.0156)
tensor(6.2830),tensor(-1.9847)
tensor(0.3426),tensor(0.3280)
tensor(0.3055),tensor(1.0969)
tensor(0.0239),tensor(0.0617)
tensor(0.1112),tensor(0.2870)
tensor(0.6112),tensor(1.6120)
tensor(0.1284),tensor(0.3315)
tensor(1.0260),tensor(-0.5869)
tensor(0.6279),tensor(1.6561)
tensor(0.0526),tensor(-0.0057)
tensor(4.1252),tensor(1.8827)
tensor(10.3943),tensor(-3.0145)
tensor(8.0460),tensor(-2.4689)
tensor(1.5390),tensor(0.4661)
tensor(0.4907),tensor(1.7622)
tensor(0.4381),tensor(0.4194)
tensor(14.4132),tensor(-4.1800)
tensor(0.0383),tensor(0.0988)
tensor(23.5685),tensor(-6.6659)
tensor(1.4249),tensor(7.0764)
tensor(1.4074),tensor(-0.1824)
tensor(0.6343),tensor(3.5170)
tensor(14.5283),tensor(-4.2134)
tensor(20.2103),tensor(-6.0272)
tensor(9.6772),tensor(-2.8065)
tensor(7.7227),tensor(-2.3697)
tensor(6.4074),tensor(-2.0240)
